# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
4.110000000000002728e+03 3.538000000000000256e+01 3.519183999999999912e+01 2.709480000000000111e+00 9.536550000000000082e+00
4.120000000000000909e+03 3.539000000000000057e+01 3.543637999999999977e+01 -6.677999999999999492e-01 9.568190000000001305e+00
4.129999999999999091e+03 3.539999999999999858e+01 3.534111999999999654e+01 8.478799999999999670e-01 9.580070000000000974e+00
4.139999999999997272e+03 3.540999999999999659e+01 3.539092000000000127e+01 2.747399999999999842e-01 9.598080000000001277e+00
4.150000000000001819e+03 3.542000000000000171e+01 3.516413000000000011e+01 3.684579999999999966e+00 9.626850000000001017e+00
4.160000000000000000e+03 3.542999999999999972e+01 3.534541000000000111e+01 1.218069999999999986e+00 9.652169999999999916e+00
4.169999999999998181e+03 3.543999999999999773e+01 3.528403000000000134e+01 2.245960000000000178e+00 9.669590000000001240e+00
4.180000000000002728e+03 3.545000000000000284e+01 3.517907999999999902e+01 3.901279999999999859e+00 9.703290000000000859e+00
4.190000000000000909e+03 3.546000000000000085e+01 3.515666999999999831e+01 4.367910000000000181e+00 9.745860000000000412e+00
4.199999999999999091e+03 3.546999999999999886e+01 3.547144000000000119e+01 -2.078999999999999945e-02 9.766289999999999694e+00
4.209999999999997272e+03 3.547999999999999687e+01 3.530490999999999957e+01 2.521319999999999784e+00 9.777789999999999537e+00
4.220000000000002728e+03 3.549000000000000199e+01 3.520909999999999940e+01 4.045020000000000060e+00 9.800060000000000215e+00
4.230000000000000000e+03 3.550000000000000000e+01 3.540044000000000324e+01 1.433680000000000065e+00 9.809190000000000964e+00
4.239999999999998181e+03 3.550999999999999801e+01 3.535157999999999845e+01 2.281280000000000197e+00 9.820600000000000662e+00
4.250000000000003638e+03 3.552000000000000313e+01 3.541033000000000186e+01 1.579180000000000028e+00 9.837270000000000181e+00
4.260000000000001819e+03 3.553000000000000114e+01 3.544774999999999920e+01 1.184360000000000079e+00 9.869049999999999656e+00
4.269999999999999091e+03 3.553999999999999915e+01 3.522220000000000084e+01 4.576360000000000205e+00 9.898800000000001376e+00
4.279999999999997272e+03 3.554999999999999716e+01 3.523695000000000022e+01 4.507869999999999600e+00 9.934319999999999595e+00
4.290000000000002728e+03 3.556000000000000227e+01 3.506371000000000038e+01 7.146539999999999893e+00 9.995180000000001286e+00
4.300000000000000909e+03 3.557000000000000028e+01 3.519223999999999819e+01 5.439729999999999954e+00 1.006642000000000081e+01
4.309999999999998181e+03 3.557999999999999829e+01 3.519684000000000168e+01 5.517479999999999940e+00 1.012785000000000046e+01
4.320000000000003638e+03 3.559000000000000341e+01 3.513092000000000326e+01 6.610710000000000086e+00 1.017039000000000115e+01
4.330000000000001819e+03 3.560000000000000142e+01 3.550773999999999830e+01 1.328589999999999938e+00 1.020037000000000127e+01
4.340000000000000000e+03 3.560999999999999943e+01 3.517421000000000220e+01 6.275319999999999787e+00 1.023793000000000042e+01
4.349999999999998181e+03 3.561999999999999744e+01 3.513669000000000153e+01 6.959629999999999761e+00 1.029856000000000016e+01
4.360000000000002728e+03 3.563000000000000256e+01 3.531611000000000189e+01 4.520059999999999967e+00 1.037944000000000067e+01
4.370000000000000909e+03 3.564000000000000057e+01 3.536957000000000306e+01 3.894229999999999858e+00 1.042628000000000021e+01
4.379999999999999091e+03 3.564999999999999858e+01 3.560349999999999682e+01 6.695400000000000240e-01 1.044659000000000049e+01
4.389999999999997272e+03 3.565999999999999659e+01 3.557085000000000008e+01 1.283830000000000027e+00 1.045912000000000042e+01
4.400000000000001819e+03 3.567000000000000171e+01 3.540066999999999808e+01 3.878319999999999990e+00 1.048794000000000004e+01
4.410000000000000000e+03 3.567999999999999972e+01 3.541223000000000098e+01 3.855949999999999989e+00 1.053418000000000099e+01
4.419999999999998181e+03 3.568999999999999773e+01 3.546352000000000260e+01 3.261319999999999997e+00 1.057685000000000031e+01
4.430000000000002728e+03 3.570000000000000284e+01 3.542320999999999742e+01 3.985770000000000035e+00 1.062131000000000114e+01
4.440000000000000909e+03 3.571000000000000085e+01 3.545042000000000115e+01 3.738010000000000055e+00 1.064540000000000042e+01
4.449999999999999091e+03 3.571999999999999886e+01 3.533534000000000219e+01 5.539049999999999585e+00 1.069836000000000098e+01
4.459999999999997272e+03 3.572999999999999687e+01 3.534221999999999753e+01 5.584069999999999645e+00 1.075802000000000014e+01
4.470000000000002728e+03 3.574000000000000199e+01 3.527754999999999797e+01 6.659279999999999866e+00 1.082438000000000144e+01
4.480000000000000000e+03 3.575000000000000000e+01 3.541284000000000276e+01 4.855100000000000193e+00 1.088675000000000104e+01
4.489999999999998181e+03 3.575999999999999801e+01 3.564189999999999969e+01 1.700690000000000035e+00 1.091727999999999987e+01
4.500000000000003638e+03 3.577000000000000313e+01 3.577062000000000097e+01 -8.890000000000000333e-03 1.093815000000000026e+01
4.510000000000001819e+03 3.578000000000000114e+01 3.537389999999999901e+01 5.847809999999999953e+00 1.097100000000000009e+01
4.519999999999999091e+03 3.578999999999999915e+01 3.554283000000000214e+01 3.559289999999999843e+00 1.101393000000000022e+01
4.529999999999997272e+03 3.579999999999999716e+01 3.559669000000000239e+01 2.927639999999999798e+00 1.103696000000000055e+01
4.540000000000002728e+03 3.581000000000000227e+01 3.584517000000000309e+01 -5.064100000000000268e-01 1.103930000000000078e+01
4.550000000000000909e+03 3.582000000000000028e+01 3.583908000000000271e+01 -2.747600000000000042e-01 1.103769000000000133e+01
4.559999999999998181e+03 3.582999999999999829e+01 3.568598999999999677e+01 2.073710000000000164e+00 1.105074000000000112e+01
4.570000000000003638e+03 3.584000000000000341e+01 3.538477999999999923e+01 6.555189999999999628e+00 1.109247000000000050e+01
4.580000000000001819e+03 3.585000000000000142e+01 3.551120000000000232e+01 4.878650000000000375e+00 1.114259999999999984e+01
4.590000000000000000e+03 3.585999999999999943e+01 3.536641000000000190e+01 7.107709999999999972e+00 1.117930000000000135e+01
4.599999999999998181e+03 3.586999999999999744e+01 3.567562000000000211e+01 2.799129999999999896e+00 1.122339000000000020e+01
4.610000000000002728e+03 3.588000000000000256e+01 3.546905999999999892e+01 5.917480000000000295e+00 1.126011000000000095e+01
4.620000000000000909e+03 3.589000000000000057e+01 3.568218000000000245e+01 2.992640000000000189e+00 1.129752000000000045e+01
4.629999999999999091e+03 3.589999999999999858e+01 3.556483000000000061e+01 4.826480000000000103e+00 1.133303000000000083e+01
4.639999999999997272e+03 3.590999999999999659e+01 3.554755000000000109e+01 5.219280000000000364e+00 1.137658000000000058e+01
4.650000000000001819e+03 3.592000000000000171e+01 3.561977999999999867e+01 4.323190000000000310e+00 1.142529000000000039e+01
4.660000000000000000e+03 3.592999999999999972e+01 3.584291999999999945e+01 1.253989999999999938e+00 1.146448000000000000e+01
4.669999999999998181e+03 3.593999999999999773e+01 3.546206999999999709e+01 6.882119999999999571e+00 1.151646999999999998e+01
4.680000000000002728e+03 3.595000000000000284e+01 3.546520000000000294e+01 6.981130000000000280e+00 1.158793000000000006e+01
4.690000000000000909e+03 3.596000000000000085e+01 3.553047000000000111e+01 6.185190000000000410e+00 1.164381000000000022e+01
4.699999999999999091e+03 3.596999999999999886e+01 3.573785999999999774e+01 3.342839999999999812e+00 1.169576999999999956e+01
4.709999999999997272e+03 3.597999999999999687e+01 3.556738000000000000e+01 5.941729999999999734e+00 1.174589000000000105e+01
4.720000000000002728e+03 3.599000000000000199e+01 3.578782999999999959e+01 2.911210000000000075e+00 1.179201000000000121e+01
4.730000000000000000e+03 3.600000000000000000e+01 3.575748999999999711e+01 3.492119999999999891e+00 1.183377000000000123e+01
4.739999999999998181e+03 3.600999999999999801e+01 3.557106999999999886e+01 6.320630000000000415e+00 1.188826000000000072e+01
4.750000000000003638e+03 3.602000000000000313e+01 3.581316999999999950e+01 2.978400000000000158e+00 1.194312000000000040e+01
4.760000000000001819e+03 3.603000000000000114e+01 3.594577000000000311e+01 1.212979999999999947e+00 1.198185000000000144e+01
4.769999999999999091e+03 3.603999999999999915e+01 3.582674999999999699e+01 3.070840000000000014e+00 1.199694000000000038e+01
4.779999999999997272e+03 3.604999999999999716e+01 3.580371000000000237e+01 3.546499999999999986e+00 1.202838000000000029e+01
4.790000000000002728e+03 3.606000000000000227e+01 3.579491000000000156e+01 3.817309999999999981e+00 1.205839000000000105e+01
4.800000000000000909e+03 3.607000000000000028e+01 3.582432000000000016e+01 3.537770000000000081e+00 1.207990000000000030e+01
4.809999999999998181e+03 3.607999999999999829e+01 3.569921000000000078e+01 5.483410000000000117e+00 1.212412000000000134e+01
4.820000000000003638e+03 3.609000000000000341e+01 3.578065000000000140e+01 4.454620000000000246e+00 1.218116000000000021e+01
4.830000000000001819e+03 3.610000000000000142e+01 3.564585999999999899e+01 6.539620000000000211e+00 1.223317000000000121e+01
4.840000000000000000e+03 3.610999999999999943e+01 3.601039000000000101e+01 1.434390000000000054e+00 1.227036999999999978e+01
4.849999999999998181e+03 3.611999999999999744e+01 3.571110999999999791e+01 5.887999999999999901e+00 1.232652000000000037e+01
4.860000000000002728e+03 3.613000000000000256e+01 3.580355999999999739e+01 4.700730000000000075e+00 1.238024000000000058e+01
4.870000000000000909e+03 3.614000000000000057e+01 3.578849999999999909e+01 5.061670000000000336e+00 1.242487999999999992e+01
4.879999999999999091e+03 3.614999999999999858e+01 3.584282000000000323e+01 4.423350000000000115e+00 1.246626000000000012e+01
4.889999999999997272e+03 3.615999999999999659e+01 3.583635999999999910e+01 4.660389999999999588e+00 1.250616000000000128e+01
4.900000000000001819e+03 3.617000000000000171e+01 3.606846999999999781e+01 1.462029999999999941e+00 1.253085000000000093e+01
4.910000000000000000e+03 3.617999999999999972e+01 3.596663000000000210e+01 3.072579999999999867e+00 1.254931999999999981e+01
4.919999999999998181e+03 3.618999999999999773e+01 3.593657000000000323e+01 3.649329999999999963e+00 1.258262000000000036e+01
4.930000000000002728e+03 3.620000000000000284e+01 3.606345999999999918e+01 1.966150000000000064e+00 1.260926000000000080e+01
4.940000000000000909e+03 3.621000000000000085e+01 3.606360000000000099e+01 2.108169999999999877e+00 1.263898000000000010e+01
4.949999999999999091e+03 3.621999999999999886e+01 3.606725999999999743e+01 2.199460000000000193e+00 1.265136000000000038e+01
4.959999999999997272e+03 3.622999999999999687e+01 3.618478999999999957e+01 6.510200000000000431e-01 1.267293000000000092e+01
4.970000000000002728e+03 3.624000000000000199e+01 3.601550000000000296e+01 3.232740000000000169e+00 1.268703000000000003e+01
4.980000000000000000e+03 3.625000000000000000e+01 3.617875000000000085e+01 1.026070000000000038e+00 1.271231000000000044e+01
4.989999999999998181e+03 3.625999999999999801e+01 3.634991999999999734e+01 -1.294829999999999925e+00 1.271358999999999995e+01
5.000000000000003638e+03 3.627000000000000313e+01 3.631674999999999898e+01 -6.732599999999999696e-01 1.271358999999999995e+01
5.010000000000001819e+03 3.628000000000000114e+01 3.616937000000000069e+01 1.593029999999999946e+00 1.271177999999999919e+01
5.019999999999999091e+03 3.628999999999999915e+01 3.634393000000000029e+01 -7.765199999999999880e-01 1.270219999999999949e+01
5.029999999999997272e+03 3.629999999999999716e+01 3.583568000000000353e+01 6.686189999999999856e+00 1.272058000000000000e+01
5.040000000000002728e+03 3.631000000000000227e+01 3.608961999999999648e+01 3.173430000000000195e+00 1.277074999999999960e+01
5.050000000000000909e+03 3.632000000000000028e+01 3.608612999999999715e+01 3.367760000000000087e+00 1.281007999999999925e+01
5.059999999999998181e+03 3.632999999999999829e+01 3.597567000000000093e+01 5.102409999999999890e+00 1.284754000000000040e+01
5.070000000000003638e+03 3.634000000000000341e+01 3.595194000000000045e+01 5.588079999999999714e+00 1.288343000000000060e+01
5.080000000000001819e+03 3.635000000000000142e+01 3.621124999999999972e+01 1.998019999999999907e+00 1.290526999999999980e+01
5.090000000000000000e+03 3.635999999999999943e+01 3.624258999999999986e+01 1.690700000000000092e+00 1.293115000000000059e+01
5.099999999999998181e+03 3.636999999999999744e+01 3.620127000000000095e+01 2.429739999999999789e+00 1.298343999999999987e+01
5.110000000000002728e+03 3.638000000000000256e+01 3.609922999999999860e+01 4.043070000000000164e+00 1.300370999999999988e+01
5.120000000000000909e+03 3.639000000000000057e+01 3.605409999999999826e+01 4.836899999999999977e+00 1.303135999999999939e+01
5.129999999999999091e+03 3.639999999999999858e+01 3.624506000000000228e+01 2.231110000000000149e+00 1.307497000000000043e+01
5.139999999999997272e+03 3.640999999999999659e+01 3.635972999999999900e+01 7.238999999999999879e-01 1.310304999999999964e+01
5.150000000000001819e+03 3.642000000000000171e+01 3.634463000000000221e+01 1.085329999999999906e+00 1.312512000000000079e+01
5.160000000000000000e+03 3.642999999999999972e+01 3.635786999999999836e+01 1.038620000000000099e+00 1.313707999999999920e+01
5.169999999999998181e+03 3.643999999999999773e+01 3.634801000000000215e+01 1.324640000000000040e+00 1.315368999999999922e+01
5.180000000000002728e+03 3.645000000000000284e+01 3.646952999999999889e+01 -2.811899999999999955e-01 1.315039999999999942e+01
5.190000000000000909e+03 3.646000000000000085e+01 3.648964999999999748e+01 -4.269700000000000162e-01 1.314654999999999951e+01
5.199999999999999091e+03 3.646999999999999886e+01 3.668225000000000335e+01 -3.056449999999999889e+00 1.312462999999999980e+01
5.209999999999997272e+03 3.647999999999999687e+01 3.641566000000000258e+01 9.264999999999999902e-01 1.311804000000000059e+01
5.220000000000002728e+03 3.649000000000000199e+01 3.645803000000000083e+01 4.604300000000000059e-01 1.311707999999999963e+01
5.230000000000000000e+03 3.650000000000000000e+01 3.648904000000000281e+01 1.578100000000000058e-01 1.311028999999999911e+01
5.239999999999998181e+03 3.650999999999999801e+01 3.645875999999999806e+01 7.378700000000000259e-01 1.309037000000000006e+01
5.250000000000003638e+03 3.652000000000000313e+01 3.667287000000000319e+01 -2.201280000000000125e+00 1.310310999999999915e+01
5.260000000000001819e+03 3.653000000000000114e+01 3.648105000000000331e+01 7.049299999999999455e-01 1.310172999999999988e+01
5.269999999999999091e+03 3.653999999999999915e+01 3.617210000000000036e+01 5.297749999999999737e+00 1.313841999999999999e+01
5.279999999999997272e+03 3.654999999999999716e+01 3.637924000000000291e+01 2.458889999999999798e+00 1.318586999999999954e+01
5.290000000000002728e+03 3.656000000000000227e+01 3.632864000000000004e+01 3.331529999999999880e+00 1.321672000000000047e+01
5.300000000000000909e+03 3.657000000000000028e+01 3.631401000000000323e+01 3.686240000000000183e+00 1.325801000000000052e+01
5.309999999999998181e+03 3.657999999999999829e+01 3.648017999999999716e+01 1.437440000000000051e+00 1.327205999999999975e+01
5.320000000000003638e+03 3.659000000000000341e+01 3.651805999999999841e+01 1.035940000000000083e+00 1.327455999999999925e+01
5.330000000000001819e+03 3.660000000000000142e+01 3.644496999999999787e+01 2.232460000000000111e+00 1.328943999999999903e+01
5.340000000000000000e+03 3.660999999999999943e+01 3.631356999999999857e+01 4.268650000000000055e+00 1.332581000000000060e+01
5.349999999999998181e+03 3.661999999999999744e+01 3.661220000000000141e+01 1.123200000000000032e-01 1.333647000000000027e+01
5.360000000000002728e+03 3.663000000000000256e+01 3.671927000000000163e+01 -1.285479999999999956e+00 1.333375999999999983e+01
5.370000000000000909e+03 3.664000000000000057e+01 3.666669000000000267e+01 -3.842700000000000005e-01 1.332161999999999935e+01
5.379999999999999091e+03 3.664999999999999858e+01 3.668402999999999992e+01 -4.900499999999999856e-01 1.331670000000000087e+01
5.389999999999997272e+03 3.665999999999999659e+01 3.657303999999999888e+01 1.252250000000000085e+00 1.330837999999999965e+01
5.400000000000001819e+03 3.667000000000000171e+01 3.652074000000000353e+01 2.149280000000000079e+00 1.332590000000000074e+01
5.410000000000000000e+03 3.667999999999999972e+01 3.663396999999999792e+01 6.628199999999999648e-01 1.333637000000000050e+01
5.419999999999998181e+03 3.668999999999999773e+01 3.666760000000000019e+01 3.226200000000000179e-01 1.333938999999999986e+01
5.430000000000002728e+03 3.670000000000000284e+01 3.682245999999999952e+01 -1.763419999999999987e+00 1.332845999999999975e+01
5.440000000000000909e+03 3.671000000000000085e+01 3.688389000000000095e+01 -2.504059999999999953e+00 1.331531999999999982e+01
5.449999999999999091e+03 3.671999999999999886e+01 3.669218000000000046e+01 4.006700000000000261e-01 1.331728000000000023e+01
5.459999999999997272e+03 3.672999999999999687e+01 3.663689000000000107e+01 1.340780000000000083e+00 1.331963999999999970e+01
5.470000000000002728e+03 3.674000000000000199e+01 3.650356000000000023e+01 3.404729999999999812e+00 1.335777999999999999e+01
5.480000000000000000e+03 3.675000000000000000e+01 3.649555999999999756e+01 3.663990000000000080e+00 1.338918999999999926e+01
5.489999999999998181e+03 3.675999999999999801e+01 3.660361000000000331e+01 2.251970000000000027e+00 1.343694999999999951e+01
5.500000000000003638e+03 3.677000000000000313e+01 3.658243999999999829e+01 2.700849999999999973e+00 1.345425999999999966e+01
5.510000000000001819e+03 3.678000000000000114e+01 3.638947999999999894e+01 5.623440000000000438e+00 1.350475999999999921e+01
5.519999999999999091e+03 3.678999999999999915e+01 3.635969999999999658e+01 6.196290000000000298e+00 1.356289999999999907e+01
5.529999999999997272e+03 3.679999999999999716e+01 3.643010000000000304e+01 5.326500000000000234e+00 1.362860000000000049e+01
5.540000000000002728e+03 3.681000000000000227e+01 3.656271000000000271e+01 3.561030000000000140e+00 1.368140000000000001e+01
5.550000000000000909e+03 3.682000000000000028e+01 3.650560000000000116e+01 4.527350000000000207e+00 1.372841000000000022e+01
5.559999999999998181e+03 3.682999999999999829e+01 3.670268999999999693e+01 1.833299999999999930e+00 1.376289000000000051e+01
5.570000000000003638e+03 3.684000000000000341e+01 3.678381000000000256e+01 8.090800000000000214e-01 1.377979000000000021e+01
5.580000000000001819e+03 3.685000000000000142e+01 3.664090000000000202e+01 3.011099999999999888e+00 1.378984999999999950e+01
5.590000000000000000e+03 3.685999999999999943e+01 3.670727999999999724e+01 2.199120000000000186e+00 1.382080999999999982e+01
5.599999999999998181e+03 3.686999999999999744e+01 3.662288999999999817e+01 3.558409999999999851e+00 1.385998000000000019e+01
5.610000000000002728e+03 3.688000000000000256e+01 3.658729000000000298e+01 4.215019999999999989e+00 1.390223999999999904e+01
5.620000000000000909e+03 3.689000000000000057e+01 3.629440000000000310e+01 8.576599999999999113e+00 1.398015000000000008e+01
5.629999999999999091e+03 3.689999999999999858e+01 3.647142999999999802e+01 6.171409999999999840e+00 1.405508000000000024e+01
5.639999999999997272e+03 3.690999999999999659e+01 3.664088999999999885e+01 3.875210000000000043e+00 1.411120999999999981e+01
5.650000000000001819e+03 3.692000000000000171e+01 3.670998000000000161e+01 3.024319999999999897e+00 1.414814999999999934e+01
5.660000000000000000e+03 3.692999999999999972e+01 3.653414000000000073e+01 5.700409999999999755e+00 1.419108999999999909e+01
5.669999999999998181e+03 3.693999999999999773e+01 3.670642999999999745e+01 3.363459999999999894e+00 1.424275000000000091e+01
5.680000000000002728e+03 3.695000000000000284e+01 3.658879000000000303e+01 5.201399999999999579e+00 1.429146000000000072e+01
5.690000000000000909e+03 3.696000000000000085e+01 3.668981999999999744e+01 3.890610000000000124e+00 1.432798999999999978e+01
5.699999999999999091e+03 3.696999999999999886e+01 3.642819000000000074e+01 7.802059999999999995e+00 1.438192000000000093e+01
5.709999999999997272e+03 3.697999999999999687e+01 3.666111000000000075e+01 4.591990000000000016e+00 1.442559999999999931e+01
5.720000000000002728e+03 3.699000000000000199e+01 3.675798999999999950e+01 3.341000000000000192e+00 1.447202000000000055e+01
5.730000000000000000e+03 3.700000000000000000e+01 3.672850999999999999e+01 3.909390000000000143e+00 1.452744000000000035e+01
5.739999999999998181e+03 3.700999999999999801e+01 3.667824999999999847e+01 4.777199999999999669e+00 1.456933000000000078e+01
5.750000000000003638e+03 3.702000000000000313e+01 3.681107000000000085e+01 3.008560000000000123e+00 1.460777999999999999e+01
5.760000000000001819e+03 3.703000000000000114e+01 3.685611000000000104e+01 2.504080000000000084e+00 1.465549000000000035e+01
5.769999999999999091e+03 3.703999999999999915e+01 3.675417000000000201e+01 4.115920000000000023e+00 1.469567999999999941e+01
5.779999999999997272e+03 3.704999999999999716e+01 3.658465000000000344e+01 6.701019999999999754e+00 1.475290000000000035e+01
5.790000000000002728e+03 3.706000000000000227e+01 3.711202000000000112e+01 -7.491100000000000536e-01 1.477680999999999933e+01
5.800000000000000909e+03 3.707000000000000028e+01 3.685922000000000054e+01 3.035179999999999989e+00 1.478786999999999985e+01
5.809999999999998181e+03 3.707999999999999829e+01 3.694172999999999973e+01 1.991049999999999986e+00 1.481282000000000032e+01
5.820000000000003638e+03 3.709000000000000341e+01 3.699869999999999948e+01 1.314659999999999940e+00 1.482066000000000017e+01
5.830000000000001819e+03 3.710000000000000142e+01 3.717871000000000237e+01 -1.133369999999999989e+00 1.481414000000000009e+01
5.840000000000000000e+03 3.710999999999999943e+01 3.690876999999999697e+01 2.897670000000000190e+00 1.481756000000000029e+01
5.849999999999998181e+03 3.711999999999999744e+01 3.701704000000000150e+01 1.482679999999999998e+00 1.485086000000000084e+01
5.860000000000002728e+03 3.713000000000000256e+01 3.674237000000000108e+01 5.581920000000000215e+00 1.487964000000000020e+01
5.870000000000000909e+03 3.714000000000000057e+01 3.686795000000000044e+01 3.917580000000000062e+00 1.492046000000000028e+01
5.879999999999999091e+03 3.714999999999999858e+01 3.696199000000000012e+01 2.707279999999999909e+00 1.496669999999999945e+01
5.889999999999997272e+03 3.715999999999999659e+01 3.679525000000000290e+01 5.252430000000000376e+00 1.501439000000000057e+01
5.900000000000001819e+03 3.717000000000000171e+01 3.682240000000000180e+01 5.005499999999999616e+00 1.505208000000000013e+01
5.910000000000000000e+03 3.717999999999999972e+01 3.713344000000000023e+01 6.705299999999999594e-01 1.507967000000000013e+01
5.919999999999998181e+03 3.718999999999999773e+01 3.700688000000000244e+01 2.636960000000000193e+00 1.509576000000000029e+01
5.930000000000002728e+03 3.720000000000000284e+01 3.708859999999999957e+01 1.604109999999999925e+00 1.510332000000000008e+01
5.940000000000000909e+03 3.721000000000000085e+01 3.725160000000000338e+01 -5.990400000000000169e-01 1.512359999999999971e+01
5.949999999999999091e+03 3.721999999999999886e+01 3.708908999999999878e+01 1.885110000000000063e+00 1.512142000000000053e+01
5.959999999999997272e+03 3.722999999999999687e+01 3.707847999999999900e+01 2.181859999999999911e+00 1.514232999999999940e+01
5.970000000000002728e+03 3.724000000000000199e+01 3.671491999999999933e+01 7.561219999999999608e+00 1.516948000000000008e+01
5.980000000000000000e+03 3.725000000000000000e+01 3.691899000000000086e+01 4.766539999999999999e+00 1.523171999999999926e+01
5.989999999999998181e+03 3.725999999999999801e+01 3.700079999999999814e+01 3.732419999999999849e+00 1.527848999999999968e+01
6.000000000000003638e+03 3.727000000000000313e+01 3.696596999999999866e+01 4.378090000000000259e+00 1.527848999999999968e+01
6.010000000000001819e+03 3.728000000000000114e+01 3.722026000000000323e+01 8.601999999999999647e-01 1.530082999999999949e+01
6.019999999999999091e+03 3.728999999999999915e+01 3.725003999999999849e+01 5.754500000000000171e-01 1.528851000000000049e+01
6.029999999999997272e+03 3.729999999999999716e+01 3.753231000000000250e+01 -3.345310000000000006e+00 1.525737999999999950e+01
6.040000000000002728e+03 3.731000000000000227e+01 3.721719999999999828e+01 1.336389999999999967e+00 1.523780000000000001e+01
6.050000000000000909e+03 3.732000000000000028e+01 3.730991999999999820e+01 1.451999999999999957e-01 1.523537999999999926e+01
6.059999999999998181e+03 3.732999999999999829e+01 3.756967000000000212e+01 -3.451220000000000176e+00 1.521670999999999907e+01
6.070000000000003638e+03 3.734000000000000341e+01 3.734637000000000029e+01 -9.171999999999999598e-02 1.520577999999999896e+01
6.080000000000001819e+03 3.735000000000000142e+01 3.721336999999999762e+01 1.967440000000000078e+00 1.521823000000000015e+01
6.090000000000000000e+03 3.735999999999999943e+01 3.700759999999999650e+01 5.074589999999999712e+00 1.526175999999999888e+01
6.099999999999998181e+03 3.736999999999999744e+01 3.711654999999999660e+01 3.649709999999999788e+00 1.530177999999999905e+01
6.110000000000002728e+03 3.738000000000000256e+01 3.738259999999999650e+01 -3.740999999999999881e-02 1.531674999999999898e+01
6.120000000000000909e+03 3.739000000000000057e+01 3.711052000000000106e+01 4.024510000000000254e+00 1.535130000000000017e+01
6.129999999999999091e+03 3.739999999999999858e+01 3.703759000000000157e+01 5.218659999999999854e+00 1.539932999999999907e+01
6.139999999999997272e+03 3.740999999999999659e+01 3.720024000000000086e+01 3.020570000000000199e+00 1.545194000000000045e+01
6.150000000000001819e+03 3.742000000000000171e+01 3.725706999999999880e+01 2.346159999999999801e+00 1.549746999999999986e+01
6.160000000000000000e+03 3.742999999999999972e+01 3.716667999999999950e+01 3.791770000000000085e+00 1.552505999999999986e+01
6.169999999999998181e+03 3.743999999999999773e+01 3.750478999999999985e+01 -9.330300000000000260e-01 1.555790000000000006e+01
6.180000000000002728e+03 3.745000000000000284e+01 3.747952999999999690e+01 -4.252000000000000224e-01 1.555262999999999884e+01
6.190000000000000909e+03 3.746000000000000085e+01 3.746108999999999867e+01 -1.575000000000000011e-02 1.554795999999999978e+01
6.199999999999999091e+03 3.746999999999999886e+01 3.731078000000000117e+01 2.292710000000000026e+00 1.556213999999999942e+01
6.209999999999997272e+03 3.747999999999999687e+01 3.750663000000000125e+01 -3.834400000000000031e-01 1.557465999999999973e+01
6.220000000000002728e+03 3.749000000000000199e+01 3.732155000000000200e+01 2.425670000000000215e+00 1.558709999999999951e+01
6.230000000000000000e+03 3.750000000000000000e+01 3.712364000000000175e+01 5.419550000000000090e+00 1.561880000000000024e+01
6.239999999999998181e+03 3.750999999999999801e+01 3.726131999999999778e+01 3.580940000000000012e+00 1.567203999999999908e+01
6.250000000000003638e+03 3.752000000000000313e+01 3.708682999999999907e+01 6.237580000000000346e+00 1.571369999999999933e+01
6.260000000000001819e+03 3.753000000000000114e+01 3.728233000000000175e+01 3.566500000000000004e+00 1.575277999999999956e+01
6.269999999999999091e+03 3.753999999999999915e+01 3.726606000000000307e+01 3.944710000000000161e+00 1.579286999999999885e+01
6.279999999999997272e+03 3.754999999999999716e+01 3.743296999999999741e+01 1.685259999999999980e+00 1.582207999999999970e+01
6.290000000000002728e+03 3.756000000000000227e+01 3.734935000000000116e+01 3.033300000000000107e+00 1.584957999999999956e+01
6.300000000000000909e+03 3.757000000000000028e+01 3.735302000000000078e+01 3.124480000000000146e+00 1.587861999999999973e+01
6.309999999999998181e+03 3.757999999999999829e+01 3.738618999999999915e+01 2.790880000000000027e+00 1.590915999999999997e+01
6.320000000000003638e+03 3.759000000000000341e+01 3.735555000000000092e+01 3.376050000000000217e+00 1.594315999999999889e+01
6.330000000000001819e+03 3.760000000000000142e+01 3.741671000000000191e+01 2.639369999999999994e+00 1.598526000000000025e+01
6.340000000000000000e+03 3.760999999999999943e+01 3.743381999999999721e+01 2.536979999999999791e+00 1.602362000000000108e+01
6.349999999999998181e+03 3.761999999999999744e+01 3.729113000000000255e+01 4.735660000000000203e+00 1.604898000000000025e+01
6.360000000000002728e+03 3.763000000000000256e+01 3.721533999999999764e+01 5.971160000000000245e+00 1.610913000000000039e+01
6.370000000000000909e+03 3.764000000000000057e+01 3.713443000000000183e+01 7.280260000000000176e+00 1.617603000000000080e+01
6.379999999999999091e+03 3.764999999999999858e+01 3.718545000000000300e+01 6.689530000000000420e+00 1.623332999999999871e+01
6.389999999999997272e+03 3.765999999999999659e+01 3.730183999999999855e+01 5.157530000000000392e+00 1.629635000000000034e+01
6.400000000000001819e+03 3.767000000000000171e+01 3.727922000000000224e+01 5.627239999999999576e+00 1.634632999999999825e+01
6.410000000000000000e+03 3.767999999999999972e+01 3.738313000000000130e+01 4.274939999999999962e+00 1.639308000000000121e+01
