# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
2.092000000000000000e+04 4.920000000000000284e+01 4.904529999999999745e+01 2.227739999999999831e+00 4.768190000000001305e+01
2.093000000000000000e+04 4.921000000000000085e+01 4.905939999999999657e+01 2.168680000000000163e+00 4.772120000000001028e+01
2.093999999999999636e+04 4.921999999999999886e+01 4.956987999999999772e+01 -5.038269999999999804e+00 4.771071000000001305e+01
2.094999999999999636e+04 4.922999999999999687e+01 4.919959999999999667e+01 4.377599999999999825e-01 4.768973000000001150e+01
2.096000000000000000e+04 4.924000000000000199e+01 4.906830000000000069e+01 2.472539999999999960e+00 4.770849000000001183e+01
2.097000000000000000e+04 4.925000000000000000e+01 4.927248000000000161e+01 -3.236399999999999832e-01 4.773893000000001052e+01
2.097999999999999636e+04 4.925999999999999801e+01 4.913821999999999690e+01 1.753649999999999931e+00 4.773406000000001370e+01
2.099000000000000000e+04 4.927000000000000313e+01 4.964958000000000027e+01 -5.466009999999999813e+00 4.770801000000001579e+01
2.100000000000000000e+04 4.928000000000000114e+01 4.962751000000000090e+01 -5.004179999999999851e+00 4.770801000000001579e+01
2.100999999999999636e+04 4.928999999999999915e+01 4.921865999999999985e+01 1.027300000000000102e+00 4.768994000000001421e+01
2.101999999999999636e+04 4.929999999999999716e+01 4.909873999999999938e+01 2.898149999999999782e+00 4.772609000000001345e+01
2.103000000000000000e+04 4.931000000000000227e+01 4.932104999999999961e+01 -1.590799999999999992e-01 4.772598000000001406e+01
2.104000000000000000e+04 4.932000000000000028e+01 4.953007999999999811e+01 -3.025139999999999940e+00 4.770590000000001396e+01
2.104999999999999636e+04 4.932999999999999829e+01 4.935884000000000071e+01 -4.152299999999999880e-01 4.768647000000001412e+01
2.106000000000000364e+04 4.934000000000000341e+01 4.920132000000000261e+01 1.996979999999999977e+00 4.769406000000001455e+01
2.107000000000000000e+04 4.935000000000000142e+01 4.889475999999999800e+01 6.555460000000000065e+00 4.774175000000001745e+01
2.107999999999999636e+04 4.935999999999999943e+01 4.883019000000000176e+01 7.629299999999999748e+00 4.780512000000001649e+01
2.108999999999999636e+04 4.936999999999999744e+01 4.930780000000000030e+01 8.956800000000000317e-01 4.784918000000001825e+01
2.110000000000000000e+04 4.938000000000000256e+01 4.917936000000000263e+01 2.889170000000000016e+00 4.786488000000001364e+01
2.111000000000000000e+04 4.939000000000000057e+01 4.915030999999999750e+01 3.451600000000000001e+00 4.789316000000001594e+01
2.111999999999999636e+04 4.939999999999999858e+01 4.905975999999999715e+01 4.899390000000000356e+00 4.793203000000001879e+01
2.112999999999999636e+04 4.940999999999999659e+01 4.882829000000000264e+01 8.376609999999999445e+00 4.800403000000001441e+01
2.114000000000000000e+04 4.942000000000000171e+01 4.912697000000000003e+01 4.219680000000000319e+00 4.806144000000001881e+01
2.114999999999999636e+04 4.942999999999999972e+01 4.940578000000000003e+01 3.487399999999999944e-01 4.807380000000001274e+01
2.115999999999999636e+04 4.943999999999999773e+01 4.935197999999999752e+01 1.267539999999999889e+00 4.809355000000001468e+01
2.117000000000000000e+04 4.945000000000000284e+01 4.958711000000000269e+01 -1.974399999999999933e+00 4.808489000000001568e+01
2.118000000000000000e+04 4.946000000000000085e+01 4.952758000000000038e+01 -9.730799999999999450e-01 4.809248000000001610e+01
2.118999999999999636e+04 4.946999999999999886e+01 4.951917000000000257e+01 -7.081100000000000172e-01 4.809508000000001715e+01
2.119999999999999636e+04 4.947999999999999687e+01 4.947818999999999789e+01 2.612000000000000086e-02 4.808986000000001582e+01
2.121000000000000000e+04 4.949000000000000199e+01 4.912192999999999898e+01 5.300239999999999618e+00 4.812368000000001445e+01
