# t_ps  r2_target_Ang  dist_Ang  force_kcal_per_mol_per_Ang  work_cum_kcal_per_mol
1.560000000000000000e+03 3.660000000000000142e+01 3.607182000000000244e+01 7.605769999999999698e+00 4.449832999999999572e+01
1.569999999999999545e+03 3.664999999999999858e+01 3.630315999999999832e+01 4.994550000000000267e+00 4.487653000000000247e+01
1.580000000000000455e+03 3.670000000000000284e+01 3.654932000000000158e+01 2.169770000000000199e+00 4.512395999999999674e+01
1.589999999999999773e+03 3.675000000000000000e+01 3.659888999999999726e+01 2.175949999999999829e+00 4.530039000000000016e+01
1.599999999999999318e+03 3.679999999999999716e+01 3.673745000000000260e+01 9.006800000000000361e-01 4.543417999999999779e+01
1.610000000000000000e+03 3.685000000000000142e+01 3.663347000000000264e+01 3.117960000000000065e+00 4.566870999999999725e+01
1.619999999999999545e+03 3.689999999999999858e+01 3.664320000000000022e+01 3.697919999999999874e+00 4.583028000000000191e+01
1.630000000000000455e+03 3.695000000000000284e+01 3.673716999999999899e+01 3.064799999999999969e+00 4.607453999999999894e+01
1.639999999999999773e+03 3.700000000000000000e+01 3.673100999999999772e+01 3.873520000000000074e+00 4.627105999999999852e+01
1.649999999999999318e+03 3.704999999999999716e+01 3.696813000000000216e+01 1.178940000000000099e+00 4.637780999999999665e+01
1.660000000000000000e+03 3.710000000000000142e+01 3.676182000000000016e+01 4.869769999999999932e+00 4.660335999999999501e+01
1.669999999999999545e+03 3.714999999999999858e+01 3.675972999999999757e+01 5.619839999999999947e+00 4.687116999999999933e+01
1.680000000000000455e+03 3.720000000000000284e+01 3.676897999999999911e+01 6.206710000000000171e+00 4.717391999999999541e+01
1.689999999999999773e+03 3.725000000000000000e+01 3.717466999999999899e+01 1.084689999999999932e+00 4.734284999999999854e+01
1.699999999999999318e+03 3.729999999999999716e+01 3.685190000000000055e+01 6.452670000000000350e+00 4.754223999999999961e+01
1.710000000000000000e+03 3.735000000000000142e+01 3.682424999999999926e+01 7.570859999999999701e+00 4.797453999999999752e+01
1.719999999999999545e+03 3.739999999999999858e+01 3.669429000000000229e+01 1.016220999999999997e+01 4.835746999999999929e+01
1.730000000000000455e+03 3.745000000000000284e+01 3.668408999999999764e+01 1.102905999999999942e+01 4.886419999999999675e+01
1.739999999999999773e+03 3.750000000000000000e+01 3.715979000000000099e+01 4.899040000000000283e+00 4.928596999999999895e+01
1.749999999999999318e+03 3.754999999999999716e+01 3.706427000000000049e+01 6.994480000000000253e+00 4.946871000000000151e+01
